1633637640.0,3607.23000000,3608.72000000,3606.30000000,3607.08000000,103.29660000,1633637699999,372651.10478400,300,52.16810000,188199.60674200,0
1633637700.0,3607.14000000,3607.98000000,3604.13000000,3607.07000000,90.81050000,1633637759999,327467.34470200,316,42.14450000,151977.21245100,0
1633637760.0,3607.06000000,3607.08000000,3603.41000000,3604.48000000,173.29510000,1633637819999,624762.28175100,416,71.37560000,257288.34460400,0
1633637820.0,3604.49000000,3607.99000000,3604.48000000,3607.99000000,55.63800000,1633637879999,200662.73970200,249,25.03350000,90283.89279400,0
1633637880.0,3607.98000000,3611.20000000,3607.98000000,3610.97000000,48.76990000,1633637939999,176055.63405300,254,23.85040000,86097.67675000,0
1633637940.0,3610.96000000,3614.85000000,3610.33000000,3614.43000000,103.33230000,1633637999999,373269.50640300,397,64.97760000,234725.35347800,0
1633638000.0,3614.43000000,3627.99000000,3612.73000000,3625.72000000,1270.15360000,1633638059999,4600967.44398100,3262,872.64870000,3160790.59809800,0
1633638060.0,3625.72000000,3635.00000000,3622.88000000,3628.85000000,1369.34980000,1633638119999,4970171.08051300,6342,929.88790000,3375071.40123200,0
1633638120.0,3628.84000000,3631.56000000,3622.26000000,3628.00000000,556.50670000,1633638179999,2018660.46939800,5759,268.57040000,973997.01620000,0
1633638180.0,3627.92000000,3629.98000000,3625.61000000,3627.49000000,321.71750000,1633638239999,1167038.93034000,612,248.73710000,902272.90435800,0
